,Year,Coal Prod_x,Gas Prod_x,Oil Prod_x,Coal Prod_y,Gas Prod_y,Oil Prod_y,Coal EROI,Gas EROI,Oil EROI
356,2066,186.706947475,282.34189145756966,248.8192143052238,159.4313468462239,272.00391470669524,216.69379162087696,6.84520022184303,27.3111362369518,7.745243284424123
357,2067,185.06800609,282.1744629091989,247.75107941352022,157.20236403201108,271.52694113355216,215.05943761353774,6.64144058496374,26.5014215377888,7.578422672355757
358,2068,183.45540790500002,282.45059217337126,246.9271313749453,154.99265599031736,271.4672081864702,213.63009090859896,6.445455747037716,25.7161720386199,7.415888256631012
359,2069,181.48551461165,282.58949099166296,247.3120240730116,152.47979493238773,271.26482725603546,213.23462914886215,6.256887145655055,24.953455359794486,7.25736297106885
360,2070,179.57168311,282.7115412121975,246.261135746172,150.01631488647848,271.0355191452159,211.5861737383064,6.075772149138328,24.213001619076454,7.101987182864411
361,2071,177.694345801,282.7189519916293,245.4681636035147,147.58547643107863,270.6853954721132,210.15193565817236,5.901727614472168,23.49421399509901,6.950577054362002
362,2072,175.899298572,283.04929948272144,245.99609025700457,145.22495319250473,270.63308465602586,209.83544031356786,5.734410837324098,22.796746305818445,6.802866946302039
363,2073,173.86170542000002,284.23404337046117,247.4569676500908,142.6671132743507,271.3839414027234,210.29004029449789,5.573456598125405,22.119205286002945,6.657988304563285
364,2074,171.71862471000003,284.2557098827318,248.0221944234677,140.02924532022075,271.0093097142703,209.95490214789544,5.418806805834272,21.459091244994955,6.5153621284123515
365,2075,169.66215158199998,283.87707935277285,248.17897434121102,137.46988030493463,270.241355486244,209.25184516530965,5.270275903237425,20.81862922214188,6.375475910893817
366,2076,167.85348474,283.0256298086987,248.61631073530623,135.1176986272834,269.013140226044,208.76442130022232,5.1275226494345665,20.198097428671204,6.238507490097448
367,2077,166.49323044000002,281.14626726603,249.98224349233362,133.12849979531626,266.80048912196,209.0300668753935,4.990096644659371,19.597840175873955,6.104248031322638
